evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,total_price,avg_price,avg_pages,author_count,publisher_count,language_count,share_pct,secondary_value,notes
top_title_demand,title,"All-of-a-Kind Family (All-of-a-Kind-Family  #1)",Delacorte Press,English,title_value_rank,5114.0,1,1,1,1,1.67,1.67,188.0,1.0,,,0.0022,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Moby-Dick,Barnes Noble Classics,English,title_value_rank,5115.0,1,1,1,1,1.67,1.67,707.0,0.0,,,0.0022,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Gertrud,Suhrkamp,German,title_value_rank,5116.0,1,1,1,1,1.66,1.66,180.0,1.0,,,0.0022,1983.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Noonday Demon: An Atlas of Depression,Scribner,English,title_value_rank,5117.0,1,1,1,1,1.66,1.66,576.0,1.0,,,0.0022,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Sweet Dreams  Mimi (Baby Einstein),Disney Press,English,title_value_rank,5118.0,1,1,1,1,1.65,1.65,16.0,2.0,,,0.0022,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Fierce Invalids Home from Hot Climates,Bantam,United States English,title_value_rank,5119.0,1,1,1,1,1.64,1.64,445.0,0.0,,,0.0022,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Dr. Desirable,Silhouette Desire,English,title_value_rank,5120.0,1,1,1,1,1.63,1.63,192.0,1.0,,,0.0022,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Dubliners,Caedmon,English,title_value_rank,5121.0,1,1,1,1,1.63,1.63,8.0,10.0,,,0.0022,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Handmaid's Tale,Virago Press Ltd,English,title_value_rank,5122.0,1,1,1,1,1.63,1.63,324.0,1.0,,,0.0022,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Murder on the Orient Express (Hercule Poirot  #10)",Black Dog & Leventhal Publishers,English,title_value_rank,5123.0,1,1,1,1,1.63,1.63,266.0,0.0,,,0.0022,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Blind Side: Evolution of a Game,W. W. Norton Company,English,title_value_rank,5124.0,1,1,1,1,1.63,1.63,304.0,1.0,,,0.0022,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Goddess of the Sea (Goddess Summoning  #1)",Berkley Sensation,English,title_value_rank,5125.0,1,1,1,1,1.62,1.62,368.0,1.0,,,0.0021,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Beef,Piper,German,title_value_rank,5126.0,1,1,1,1,1.61,1.61,383.0,1.0,,,0.0021,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Don Quixote,Penguin Books,English,title_value_rank,5127.0,1,1,1,1,1.61,1.61,1056.0,0.0,,,0.0021,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Ghost Hunters: William James and the Search for Scientific Proof of Life After Death,Penguin Press,English,title_value_rank,5128.0,1,1,1,1,1.6,1.6,371.0,1.0,,,0.0021,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6)",VIZ Media,English,title_value_rank,5129.0,1,1,1,1,1.6,1.6,159.0,6.0,,,0.0021,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Obasan,Anchor Books,English,title_value_rank,5130.0,1,1,1,1,1.6,1.6,320.0,1.0,,,0.0021,1993.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,La Petite Fille du Lac,Robert Laffont,French,title_value_rank,5131.0,1,1,1,1,1.59,1.59,363.0,2.0,,,0.0021,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Woman Warrior,Vintage Books USA,English,title_value_rank,5132.0,1,1,1,1,1.59,1.59,204.0,1.0,,,0.0021,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Exclusive,Grand Central Publishing,English,title_value_rank,5133.0,1,1,1,1,1.58,1.58,496.0,1.0,,,0.0021,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Neverwhere,J'ai Lu,French,title_value_rank,5134.0,1,1,1,1,1.58,1.58,350.0,1.0,,,0.0021,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Reluctant Burglar (To Catch a Thief #1)",Multnomah Books,United States English,title_value_rank,5135.0,1,1,1,1,1.58,1.58,345.0,1.0,,,0.0021,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Stone Age Economics,Routledge,English,title_value_rank,5136.0,1,1,1,1,1.58,1.58,348.0,1.0,,,0.0021,1974.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Death and Rebirth of the Seneca,Vintage,English,title_value_rank,5137.0,1,1,1,1,1.58,1.58,416.0,1.0,,,0.0021,1972.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Plays Pleasant,Penguin Classics,English,title_value_rank,5138.0,1,1,2,2,1.57,0.785,336.0,3.0,,,0.0021,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Daisy Bates: Civil Rights Crusader from Arkansas,University Press of Mississippi,English,title_value_rank,5139.0,1,1,1,1,1.57,1.57,340.0,1.0,,,0.0021,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Our Endangered Values: America's Moral Crisis,Simon Schuster,English,title_value_rank,5140.0,1,1,1,1,1.57,1.57,224.0,1.0,,,0.0021,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Blackstone Audiobooks,English,title_value_rank,5141.0,1,1,1,1,1.56,1.56,2.0,6.0,,,0.0021,2014.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Cave,University Press of Kentucky,English,title_value_rank,5142.0,1,1,1,1,1.56,1.56,424.0,0.0,,,0.0021,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,HarperOne,English,title_value_rank,5143.0,1,1,1,1,1.56,1.56,1072.0,2.0,,,0.0021,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Count Karlstein,Yearling,English,title_value_rank,5144.0,1,1,1,1,1.55,1.55,256.0,2.0,,,0.0021,2000.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),Simple Productions,English,title_value_rank,5145.0,1,1,1,1,1.53,1.53,46.0,1.0,,,0.002,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,Stanford University Press,United States English,title_value_rank,5146.0,1,1,1,1,1.52,1.52,224.0,1.0,,,0.002,1993.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Play Dirty,Simon & Schuster,English,title_value_rank,5147.0,1,1,1,1,1.52,1.52,404.0,1.0,,,0.002,2007.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Memoir of Jane Austen and Other Family Recollections,Oxford University Press,English,title_value_rank,5148.0,1,1,1,1,1.51,1.51,352.0,5.0,,,0.002,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Stir-Fry,Alyson Books,English,title_value_rank,5149.0,1,1,1,1,1.51,1.51,240.0,1.0,,,0.002,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,To the Lighthouse,Harcourt,United States English,title_value_rank,5150.0,1,1,1,1,1.51,1.51,209.0,0.0,,,0.002,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Cheese Monkeys,Harper Perennial,United States English,title_value_rank,5151.0,1,1,2,2,1.5,0.75,288.0,1.0,,,0.002,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Master of Go,Vintage,English,title_value_rank,5152.0,1,1,1,1,1.49,1.49,189.0,2.0,,,0.002,1996.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Them: Adventures with Extremists,Pan Macmillan Ltd. (London),English,title_value_rank,5153.0,1,1,1,1,1.49,1.49,328.0,0.0,,,0.002,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,A Clockwork Orange (Stage Play),Methuen Drama,English,title_value_rank,5154.0,1,1,1,1,1.48,1.48,51.0,1.0,,,0.002,2017.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,An Unfinished Life: John F. Kennedy  1917-1963,Back Bay Books,United States English,title_value_rank,5155.0,1,1,1,1,1.48,1.48,849.0,1.0,,,0.002,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Flores en el ático,Debolsillo,Spanish,title_value_rank,5156.0,1,1,1,1,1.48,1.48,480.0,2.0,,,0.002,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Children of Heracles / Hippolytus / Andromache / Hecuba,Loeb Classical Library,Multiple Languages,title_value_rank,5157.0,1,1,1,1,1.45,1.45,528.0,2.0,,,0.0019,1995.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Hamlet in Purgatory,Princeton University Press,English,title_value_rank,5158.0,1,1,1,1,1.45,1.45,344.0,1.0,,,0.0019,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Book of Imaginary Beings,Penguin Books,English,title_value_rank,5159.0,1,1,1,1,1.45,1.45,236.0,4.0,,,0.0019,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Gulliver's Travels,Oxford University Press,English,title_value_rank,5160.0,1,1,1,1,1.43,1.43,422.0,0.0,,,0.0019,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Odyssey,Penguin Classics,English,title_value_rank,5161.0,1,1,2,2,1.41,0.705,324.0,0.0,,,0.0019,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,In Focus: National Geographic Greatest Portraits,National Geographic Society,English,title_value_rank,5162.0,1,1,1,1,1.41,1.41,504.0,2.0,,,0.0019,2004.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Jonah's Gourd Vine,Amistad,English,title_value_rank,5163.0,1,1,1,1,1.41,1.41,229.0,1.0,,,0.0019,1990.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Masculinity and Male Codes of Honor in Modern France,University of California Press,United States English,title_value_rank,5164.0,1,1,1,1,1.39,1.39,316.0,1.0,,,0.0018,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Silk Vendetta,Ivy Books,English,title_value_rank,5165.0,1,1,1,1,1.38,1.38,373.0,1.0,,,0.0018,1988.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Culture and Imperialism,Vintage,English,title_value_rank,5166.0,1,1,1,1,1.37,1.37,380.0,1.0,,,0.0018,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Stopping by Woods on a Snowy Evening,Dutton Children's Books,English,title_value_rank,5167.0,1,1,1,1,1.37,1.37,32.0,2.0,,,0.0018,2001.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,An American Childhood,Harper Perennial,English,title_value_rank,5168.0,1,1,1,1,1.36,1.36,255.0,1.0,,,0.0018,2013.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Canopy: A Work for Voice and Light in Harvard Yard,Arts Publications,English,title_value_rank,5169.0,1,1,1,1,1.36,1.36,63.0,4.0,,,0.0018,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Complete Plays,Penguin Classics,English,title_value_rank,5170.0,1,1,1,1,1.36,1.36,752.0,9.0,,,0.0018,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Pilgrims Pa,Mariner Books,English,title_value_rank,5171.0,1,1,1,1,1.35,1.35,224.0,1.0,,,0.0018,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Das Parfum. Die Geschichte eines Mörders,Diogenes,German,title_value_rank,5172.0,1,1,1,1,1.34,1.34,321.0,1.0,,,0.0018,1994.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Gentlemen and Players,William Morrow,English,title_value_rank,5173.0,1,1,1,1,1.34,1.34,422.0,1.0,,,0.0018,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,On Christian Belief (Works of Saint Augustine),New City Press,English,title_value_rank,5174.0,1,1,1,1,1.34,1.34,372.0,3.0,,,0.0018,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,That Same Flower: Floria Aemilia's Letter to St. Augustine,Farrar Straus and Giroux,English,title_value_rank,5175.0,1,1,1,1,1.34,1.34,167.0,2.0,,,0.0018,1998.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"The Abandoned (Harrow House  #4)",Leisure Books,English,title_value_rank,5176.0,1,1,1,1,1.34,1.34,370.0,1.0,,,0.0018,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Idiot,Modern Library,English,title_value_rank,5177.0,1,1,1,1,1.34,1.34,667.0,0.0,,,0.0018,2003.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Confessions of Saint Augustine (Paraclete Living Library),Catholic Book Publishing,English,title_value_rank,5178.0,1,1,1,1,1.33,1.33,448.0,2.0,,,0.0018,1997.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Pégate un tiro para sobrevivir: un viaje personal por la América de los mitos,Literatura Random House,Spanish,title_value_rank,5179.0,1,1,1,1,1.33,1.33,272.0,1.0,,,0.0018,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Big Rock Candy Mountain,Penguin,English,title_value_rank,5180.0,1,1,1,1,1.33,1.33,563.0,1.0,,,0.0018,1991.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Complete Short Novels,Vintage Classics,English,title_value_rank,5181.0,1,1,1,1,1.32,1.32,548.0,3.0,,,0.0017,2005.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,The Play Soldier,Booklocker.com Inc.,English,title_value_rank,5182.0,1,1,1,1,1.32,1.32,328.0,1.0,,,0.0017,2011.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,"Fighting Ruben Wolfe (Wolfe Brothers  #2)",Push,English,title_value_rank,5183.0,1,1,1,1,1.31,1.31,224.0,2.0,,,0.0017,2002.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Spook: Science Tackles the Afterlife,W.W. Norton & Company (NYC),United States English,title_value_rank,5184.0,1,1,1,1,1.29,1.29,311.0,1.0,,,0.0017,2006.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Creepshow,Plume,English,title_value_rank,5185.0,1,1,2,2,1.28,0.64,66.0,3.0,,,0.0017,1982.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
top_title_demand,title,Mitla Pass,Bantam,English,title_value_rank,5186.0,1,1,1,1,1.28,1.28,495.0,1.0,,,0.0017,1989.0,Title-level demand for identifying concentrated or anomalous catalog pockets.
