evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,publisher_count,language_count,total_price,avg_price,avg_pages,share_pct,notes
author_title_concentration,author_title,Dave Eggers,Une oeuvre déchirante d'un génie renversant,J'ai Lu,title_rank_within_author,3.0,1,1,2,2,2,,,25.61,12.805,,16.172,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dean Koontz,The Key to Midnight,Berkley Books,title_rank_within_author,3.0,1,1,2,2,2,,,22.48,11.24,,15.6524,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dick Francis,Blood Sport,G.P. Putnam's Sons,title_rank_within_author,3.0,1,1,1,1,1,,,18.37,18.37,,10.7483,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dr. Seuss,Cattus Petasatus: The Cat in the Hat in Latin,Bolchazy-Carducci Publishers,title_rank_within_author,3.0,1,1,1,1,1,,,18.41,18.41,,10.6762,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ernest Hemingway,The Old Man and the Sea,Simon Schuster Audio,title_rank_within_author,3.0,1,1,1,1,1,,,17.86,17.86,,12.9533,Title concentration inside top author portfolios.
author_title_concentration,author_title,Francine Pascal,"The Secret of Fantasy Forest (Sweet Valley Kids #67)",Sweet Valley,title_rank_within_author,3.0,1,1,1,1,1,,,15.22,15.22,,9.5771,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gabriel García Márquez,Los funerales de la Mamá Grande,Plaza y Janes,title_rank_within_author,3.0,1,1,1,1,1,,,18.53,18.53,,11.2699,Title concentration inside top author portfolios.
author_title_concentration,author_title,Georg Wilhelm Friedrich Hegel,Elements of the Philosophy of Right,Cambridge University Press,title_rank_within_author,3.0,1,1,2,2,2,,,19.26,9.63,,12.362,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gordon Korman,"Hollywood Hustle (Son of the Mob  #2)",Hyperion Paperbacks,title_rank_within_author,3.0,1,1,2,2,2,,,23.57,11.785,,10.2809,Title concentration inside top author portfolios.
author_title_concentration,author_title,Hiromu Arakawa,鋼の錬金術師 8 (Fullmetal Alchemist 8),ガンガンコミックス,title_rank_within_author,3.0,1,1,1,1,1,,,19.11,19.11,,13.2727,Title concentration inside top author portfolios.
author_title_concentration,author_title,Isaac Asimov,I. Asimov,Bantam,title_rank_within_author,3.0,1,1,2,2,2,,,24.12,12.06,,16.899,Title concentration inside top author portfolios.
author_title_concentration,author_title,J.R.R. Tolkien,The Monsters and the Critics and Other Essays,HarperCollins,title_rank_within_author,3.0,1,1,1,1,1,,,19.94,19.94,,7.5152,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jack Vance,Galactic Effectuator,Ace,title_rank_within_author,3.0,1,1,2,2,2,,,24.26,12.13,,18.9324,Title concentration inside top author portfolios.
author_title_concentration,author_title,James Patterson,"Step on a Crack (Michael Bennett  #1)",Little Brown and Company,title_rank_within_author,3.0,1,1,2,2,2,,,26.0,13.0,,12.0304,Title concentration inside top author portfolios.
author_title_concentration,author_title,Janet Evanovich,"Twelve Sharp (Stephanie Plum  #12)",St. Martin's Press,title_rank_within_author,3.0,1,1,2,2,2,,,20.42,10.21,,13.6589,Title concentration inside top author portfolios.
author_title_concentration,author_title,Jodi Picoult,In einer regnerischen Nacht.,Piper,title_rank_within_author,3.0,1,1,1,1,1,,,17.91,17.91,,13.7157,Title concentration inside top author portfolios.
author_title_concentration,author_title,John Grisham,The Street Lawyer,Bantam,title_rank_within_author,3.0,1,1,2,2,2,,,23.56,11.78,,15.613,Title concentration inside top author portfolios.
author_title_concentration,author_title,Kahlil Gibran,The Beloved: Reflections on the Path of the Heart,Penguin Books,title_rank_within_author,3.0,1,1,1,1,1,,,19.95,19.95,,11.8201,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laura Ingalls Wilder,Summertime in the Big Woods,HarperCollins,title_rank_within_author,3.0,1,1,2,2,2,,,24.83,12.415,,16.9534,Title concentration inside top author portfolios.
author_title_concentration,author_title,Laurell K. Hamilton,"A Stroke of Midnight (Merry Gentry  #4)",Ballantine Books,title_rank_within_author,3.0,1,1,2,2,2,,,28.78,14.39,,12.7481,Title concentration inside top author portfolios.
author_title_concentration,author_title,Maeve Binchy,Victoria Line  Central Line,Arrow,title_rank_within_author,3.0,1,1,1,1,1,,,19.75,19.75,,13.3311,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marcel Proust,Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain,Vintage,title_rank_within_author,3.0,1,1,4,4,4,,,24.13,6.0325,,17.8608,Title concentration inside top author portfolios.
author_title_concentration,author_title,Margaret Weis,Dragons in the Archives: The Best of Weis & Hickman (Dragonlance Anthology),Wizards of the Coast,title_rank_within_author,3.0,1,1,2,2,2,,,21.98,10.99,,7.9399,Title concentration inside top author portfolios.
author_title_concentration,author_title,Marian Keyes,Yeats Is Dead,Vintage,title_rank_within_author,3.0,1,1,2,2,2,,,24.66,12.33,,17.2604,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mark Twain,The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Signet Classics,title_rank_within_author,3.0,1,1,1,1,1,,,18.42,18.42,,13.0787,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mary Higgins Clark,Where Are the Children?,Pocket Books,title_rank_within_author,3.0,1,1,1,1,1,,,19.29,19.29,,9.932,Title concentration inside top author portfolios.
author_title_concentration,author_title,Mercedes Lackey,"Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1)",Daw Books,title_rank_within_author,3.0,1,1,2,2,2,,,30.31,15.155,,10.6575,Title concentration inside top author portfolios.
author_title_concentration,author_title,Neil Gaiman,"World's End (The Sandman  #8)",Vertigo,title_rank_within_author,3.0,1,1,1,1,1,,,15.7,15.7,,9.2998,Title concentration inside top author portfolios.
author_title_concentration,author_title,Orson Scott Card,How to Write Science Fiction & Fantasy,Writer's Digest Books,title_rank_within_author,3.0,1,1,2,2,2,,,28.32,14.16,,10.6542,Title concentration inside top author portfolios.
author_title_concentration,author_title,P.G. Wodehouse,"Jeeves in the Offing (Jeeves  #12)",Everyman,title_rank_within_author,3.0,1,1,2,2,2,,,23.04,11.52,,6.5645,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philip K. Dick,The Philip K. Dick Reader,Citadel,title_rank_within_author,3.0,1,1,2,2,1,,,19.23,9.615,,11.2259,Title concentration inside top author portfolios.
author_title_concentration,author_title,Philippa Gregory,The Winthrop Woman,Chicago Review Press,title_rank_within_author,3.0,1,1,2,2,2,,,22.42,11.21,,13.3819,Title concentration inside top author portfolios.
author_title_concentration,author_title,Piers Anthony,On a Pale Horse,Del Rey Books,title_rank_within_author,3.0,1,1,2,2,2,,,27.54,13.77,,9.0159,Title concentration inside top author portfolios.
author_title_concentration,author_title,Plato,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Hackett Publishing Company Inc.,title_rank_within_author,3.0,1,1,1,1,1,,,17.66,17.66,,10.3846,Title concentration inside top author portfolios.
author_title_concentration,author_title,Quentin Blake,The Giraffe and the Pelly and Me,Puffin,title_rank_within_author,3.0,1,1,2,2,2,,,26.21,13.105,,13.153,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ray Bradbury,One More For The Road,Earthlight,title_rank_within_author,3.0,1,1,1,1,1,,,17.46,17.46,,12.4032,Title concentration inside top author portfolios.
author_title_concentration,author_title,Roald Dahl,Dirty Beasts,Puffin Books,title_rank_within_author,3.0,1,1,2,2,2,,,29.72,14.86,,9.1351,Title concentration inside top author portfolios.
author_title_concentration,author_title,Robert A. Heinlein,The Door Into Summer,Del Rey,title_rank_within_author,3.0,1,1,5,5,5,,,43.49,8.698,,27.5323,Title concentration inside top author portfolios.
author_title_concentration,author_title,Rumiko Takahashi,"Maison Ikkoku  Volume 15 (Maison Ikkoku  #15)",VIZ Media LLC,title_rank_within_author,3.0,1,1,2,2,2,,,28.33,14.165,,10.8146,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sandra Brown,Temperatures Rising,Bantam Books,title_rank_within_author,3.0,1,1,1,1,1,,,19.46,19.46,,5.3915,Title concentration inside top author portfolios.
author_title_concentration,author_title,Sophocles,Theban Plays,Hackett Publishing Company Inc.,title_rank_within_author,3.0,1,1,2,2,2,,,24.9,12.45,,14.6187,Title concentration inside top author portfolios.
author_title_concentration,author_title,SparkNotes,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes,title_rank_within_author,3.0,1,1,2,2,2,,,21.76,10.88,,15.966,Title concentration inside top author portfolios.
author_title_concentration,author_title,Stephen King,Danse Macabre,Berkley,title_rank_within_author,3.0,1,1,3,3,3,,,29.45,9.8167,,6.6698,Title concentration inside top author portfolios.
author_title_concentration,author_title,Terry Pratchett,"The Amazing Maurice and His Educated Rodents (Discworld  #28)",HarperCollins,title_rank_within_author,3.0,1,1,1,1,1,,,17.37,17.37,,10.4243,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tom Clancy,"Debt of Honor (Jack Ryan  #7)",Berkley Books,title_rank_within_author,3.0,1,1,2,2,2,,,24.94,12.47,,11.8199,Title concentration inside top author portfolios.
author_title_concentration,author_title,Tracy Hickman,"The Players of Gilean (Dragonlance: Tales from the War of Souls  #2)",Wizards of the Coast,title_rank_within_author,3.0,1,1,3,3,3,,,20.19,6.73,,10.0915,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ursula K. Le Guin,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,Shambhala,title_rank_within_author,3.0,1,1,1,1,1,,,17.02,17.02,,9.251,Title concentration inside top author portfolios.
author_title_concentration,author_title,V.C. Andrews,"Honey (Shooting Stars  #4)",Pocket Books,title_rank_within_author,3.0,1,1,1,1,1,,,19.65,19.65,,10.6044,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Goldman,William Goldman: Four Screenplays,Applause Books,title_rank_within_author,3.0,1,1,1,1,1,,,18.69,18.69,,13.1583,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Shakespeare,Hamlet  The Texts of 1603 and 1623,Bloomsbury Arden Shakespeare,title_rank_within_author,3.0,1,1,3,3,3,,,28.83,9.61,,9.7392,Title concentration inside top author portfolios.
author_title_concentration,author_title,William Sleator,Boltzmon!,Dutton Juvenile,title_rank_within_author,3.0,1,1,1,1,1,,,19.07,19.07,,14.361,Title concentration inside top author portfolios.
author_title_concentration,author_title,Agatha Christie,"Nemesis (Miss Marple  #12)",Signet,title_rank_within_author,4.0,1,1,3,3,3,,,20.44,6.8133,,8.125,Title concentration inside top author portfolios.
author_title_concentration,author_title,Alan Dean Foster,Alien Nation,Warner Books,title_rank_within_author,4.0,1,1,1,1,1,,,18.94,18.94,,10.5445,Title concentration inside top author portfolios.
author_title_concentration,author_title,Aldous Huxley,Complete Essays 1  1920-25,Ivan R. Dee Publisher,title_rank_within_author,4.0,1,1,2,2,2,,,19.49,9.745,,12.0175,Title concentration inside top author portfolios.
author_title_concentration,author_title,Anne Rice,El Mesías: El niño judío,Ediciones B,title_rank_within_author,4.0,1,1,2,2,2,,,18.85,9.425,,9.2506,Title concentration inside top author portfolios.
author_title_concentration,author_title,C.S. Lewis,The Screwtape Letters,HarperCollins,title_rank_within_author,4.0,1,1,1,1,1,,,18.99,18.99,,9.1298,Title concentration inside top author portfolios.
author_title_concentration,author_title,Christopher Hitchens,Orient Express,Penguin Classics,title_rank_within_author,4.0,1,1,1,1,1,,,15.34,15.34,,11.4546,Title concentration inside top author portfolios.
author_title_concentration,author_title,Chuck Palahniuk,Stranger than Fiction,Anchor,title_rank_within_author,4.0,1,1,1,1,1,,,19.96,19.96,,12.0466,Title concentration inside top author portfolios.
author_title_concentration,author_title,Clive Cussler,"Atlantis Found (Dirk Pitt  #15)",Berkley Trade,title_rank_within_author,4.0,1,1,2,2,2,,,17.97,8.985,,10.6357,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dan Simmons,Worlds Enough & Time: Five Tales of Speculative Fiction,Harper Voyager,title_rank_within_author,4.0,1,1,1,1,1,,,16.45,16.45,,10.6659,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dave Eggers,A Heartbreaking Work of Staggering Genius,Vintage,title_rank_within_author,4.0,1,1,1,1,1,,,19.19,19.19,,12.118,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dean Koontz,From the Corner of His Eye,Random House Audio Publishing Group,title_rank_within_author,4.0,1,1,1,1,1,,,15.41,15.41,,10.7297,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dick Francis,"Odds Against (Sid Halley  #1)",G.P. Putnam's Sons,title_rank_within_author,4.0,1,1,2,2,2,,,15.96,7.98,,9.3382,Title concentration inside top author portfolios.
author_title_concentration,author_title,Dr. Seuss,McElligot's Pool,Random House Books for Young Readers,title_rank_within_author,4.0,1,1,2,2,2,,,18.09,9.045,,10.4906,Title concentration inside top author portfolios.
author_title_concentration,author_title,Ernest Hemingway,The Complete Short Stories of Ernest Hemingway,Scribner,title_rank_within_author,4.0,1,1,1,1,1,,,15.91,15.91,,11.539,Title concentration inside top author portfolios.
author_title_concentration,author_title,Francine Pascal,"Double Love (Sweet Valley High  #1)",Bantam Books,title_rank_within_author,4.0,1,1,1,1,1,,,15.16,15.16,,9.5394,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gabriel García Márquez,El coronel no tiene quien le escriba,Plaza & Janés,title_rank_within_author,4.0,1,1,1,1,1,,,18.13,18.13,,11.0266,Title concentration inside top author portfolios.
author_title_concentration,author_title,Georg Wilhelm Friedrich Hegel,The Essential Writings,Harper Perennial,title_rank_within_author,4.0,1,1,1,1,1,,,17.42,17.42,,11.181,Title concentration inside top author portfolios.
author_title_concentration,author_title,Gordon Korman,The Climb (Everest Trilogy),Turtleback Books,title_rank_within_author,4.0,1,1,1,1,1,,,18.17,18.17,,7.9255,Title concentration inside top author portfolios.
author_title_concentration,author_title,Hiromu Arakawa,"Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9)",VIZ Media LLC,title_rank_within_author,4.0,1,1,1,1,1,,,11.99,11.99,,8.3275,Title concentration inside top author portfolios.
