evidence_group_id,evidence_block,entity_level,entity,parent_entity,region,row_count,order_count,product_count,positive_product_count,negative_product_count,mixed_region_product_count,sales,sales_share_pct,profit,profit_margin_pct,avg_discount,loss_line_count,gross_loss,gross_loss_share_pct,min_margin_pct,max_margin_pct,rank_by_sales,rank_by_profit,rank_by_loss,note
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10002965 / Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture / Chairs,,22,20,4,3,1,1,11978.41,,534.61,4.46,0.227,10,-229.12,,-4.29,8.75,,288,1419,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10004477 / Global Push Button Manager's Chair, Indigo",Furniture / Chairs,,18,18,4,3,1,1,4371.9,,567.49,12.98,0.2,6,-15.83,,-1.43,18.86,,273,1434,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10000576 / Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture / Furnishings,,10,10,4,3,1,1,7722.11,,579.16,7.5,0.2,2,-713.46,,-85.0,26.0,,267,1440,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10000362 / Sauder Inglewood Library Bookcases,Furniture / Bookcases,,10,10,3,2,1,1,4308.7,,622.37,14.44,0.13,2,-71.81,,-10.0,21.25,,258,1449,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10001771 / Bush Cubix Conference Tables, Fully Assembled",Furniture / Tables,,8,8,3,2,1,1,7206.58,,623.65,8.65,0.2,2,-69.29,,-25.0,25.0,,255,1452,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-FU-10004306 / Electrix Halogen Magnifier Lamp,Furniture / Furnishings,,12,12,4,3,1,1,5518.12,,629.53,11.41,0.233,2,-132.12,,-85.0,17.78,,252,1455,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000977 / Ibico Plastic Spiral Binding Combs,Office Supplies / Binders,,26,26,4,3,1,1,2200.96,,657.86,29.89,0.331,10,-199.42,,-13.68,34.55,,243,1464,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000632 / Satellite Sectional Post Binders,Office Supplies / Binders,,22,22,4,3,1,1,2439.64,,658.1,26.98,0.373,8,-227.47,,-80.0,46.0,,242,1465,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10001128 / Motorola Droid Maxx,Technology / Phones,,8,8,3,2,1,1,5219.65,,683.95,13.1,0.15,2,-215.99,,-20.0,28.0,,235,1472,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10004983 / Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture / Chairs,,10,10,3,2,1,1,8370.96,,685.77,8.19,0.16,2,-112.69,,-10.0,14.44,,234,1473,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10003392 / Global Adaptabilities Conference Tables,Furniture / Tables,,8,8,3,2,1,1,7080.7,,708.07,10.0,0.15,4,-252.88,,-35.0,19.0,,231,1476,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10004487 / Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies / Appliances,,14,14,3,2,1,1,4976.78,,761.16,15.29,0.171,2,-253.72,,-260.0,24.65,,218,1489,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000828 / Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies / Appliances,,14,14,4,3,1,1,7022.02,,767.36,10.93,0.143,2,-941.1,,-260.0,28.0,,215,1492,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-ST-10000689 / Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies / Storage,,14,14,4,2,2,1,8958.06,,777.49,8.68,0.057,4,-135.22,,-10.0,12.0,,213,1494,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"OFF-AP-10002684 / Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies / Appliances,,14,14,3,2,1,1,6079.0,,802.43,13.2,0.286,4,-729.48,,-50.0,30.0,,207,1500,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10001708 / Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture / Chairs,,14,14,3,2,1,1,7979.47,,851.52,10.67,0.157,2,-50.75,,-12.86,16.4,,190,1517,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10003716 / Tennsco Double-Tier Lockers,Office Supplies / Storage,,24,24,4,3,1,1,19261.71,,859.58,4.46,0.1,12,-661.56,,-8.75,13.0,,188,1519,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10000617 / Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture / Tables,,12,12,4,2,2,1,8669.65,,860.14,9.92,0.175,4,-559.77,,-30.0,22.0,,187,1520,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10002584 / Samsung Galaxy S4,Technology / Phones,,10,10,3,2,1,1,12269.4,,876.39,7.14,0.2,2,-500.79,,-2.94,12.5,,185,1522,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10003748 / Bevis 36 x 72 Conference Tables,Furniture / Tables,,16,16,3,2,1,1,8664.5,,896.33,10.34,0.162,4,-263.92,,-24.09,22.0,,183,1524,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-FU-10000965 / Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture / Furnishings,,12,12,4,3,1,1,2368.46,,897.52,37.89,0.1,2,-39.47,,-47.5,41.0,,182,1525,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10002651 / Hoover Upright Vacuum With Dirt Cup,Office Supplies / Appliances,,12,12,4,3,1,1,13665.82,,920.71,6.74,0.167,2,-2362.56,,-69.78,29.0,,179,1528,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-TA-10003569 / Bretford CR8500 Series Meeting Room Furniture,Furniture / Tables,,12,12,4,2,2,1,13553.12,,922.25,6.8,0.183,4,-842.06,,-25.0,25.0,,178,1529,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10000864 / Cisco 9971 IP Video Phone Charcoal,Technology / Machines,,4,4,2,1,1,1,8536.0,,932.8,10.93,0.35,2,-1900.8,,-80.0,46.0,,175,1532,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000046 / Fellowes Super Stor/Drawer Files,Office Supplies / Storage,,18,18,3,1,2,1,8012.88,,946.68,11.81,0.067,6,-35.54,,-1.25,19.0,,172,1535,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10002602 / DMI Arturo Collection Mission-style Design Wood Chair,Furniture / Chairs,,22,22,4,3,1,1,9239.98,,972.31,10.52,0.191,6,-108.71,,-5.71,26.0,,166,1541,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004519 / GBC DocuBind P100 Manual Binding Machine,Office Supplies / Binders,,16,16,4,3,1,1,5908.89,,979.28,16.57,0.25,4,-829.9,,-45.59,45.0,,165,1542,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003650 / GBC DocuBind 300 Electric Binding Machine,Office Supplies / Binders,,16,16,4,2,2,1,13570.28,,988.84,7.29,0.413,8,-3219.0,,-22.35,36.97,,162,1545,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10002842 / WD My Passport Ultra 2TB Portable External Hard Drive,Technology / Accessories,,16,16,3,2,1,1,7996.8,,999.6,12.5,0.025,2,-66.64,,-5.0,16.0,,158,1549,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10004002 / Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology / Machines,,6,6,2,1,1,1,11574.71,,1019.42,8.81,0.3,2,-223.0,,-42.0,11.25,,156,1551,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10001817 / Wilson Electronics DB Pro Signal Booster,Technology / Phones,,20,20,3,2,1,1,17756.8,,1031.04,5.81,0.22,4,-558.48,,-4.29,8.75,,149,1558,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001071 / GBC ProClick Punch Binding System,Office Supplies / Binders,,14,14,3,2,1,1,3147.82,,1124.77,35.73,0.243,4,-266.16,,-9.29,49.0,,132,1575,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10000891 / Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies / Appliances,,10,10,4,3,1,1,4982.56,,1127.63,22.63,0.2,2,-262.24,,-250.0,30.0,,131,1576,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-BO-10004695 / O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture / Bookcases,,14,14,3,2,1,1,9772.92,,1132.93,11.59,0.15,2,-488.65,,-10.0,21.25,,130,1577,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-PH-10003645 / Aastra 57i VoIP phone,Technology / Phones,,14,14,4,3,1,1,7369.42,,1150.66,15.61,0.143,2,-135.75,,-23.33,26.0,,123,1584,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-TA-10001307 / SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture / Tables,,10,10,3,2,1,1,7478.23,,1216.09,16.26,0.28,4,-167.74,,-4.19,36.0,,118,1589,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-AP-10003849 / Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies / Appliances,,12,12,3,2,1,1,10018.96,,1431.28,14.29,0.183,2,-787.2,,-7.14,25.0,,101,1606,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000847 / Global Executive Mid-Back Manager's Chair,Furniture / Chairs,,12,12,4,3,1,1,9253.16,,1501.46,16.23,0.117,2,-69.84,,-5.71,26.0,,94,1613,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10000545 / GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies / Binders,,18,18,3,1,2,1,38049.0,,1521.96,4.0,0.522,12,-10197.13,,-66.67,35.71,,91,1616,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10003973 / GuestStacker Chair with Chrome Finish Legs,Furniture / Chairs,,16,16,2,1,1,1,18141.89,,1546.52,8.52,0.225,4,-59.48,,-2.86,10.0,,89,1618,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10000015 / Hon Multipurpose Stacking Arm Chairs,Furniture / Chairs,,12,12,4,3,1,1,13169.28,,1628.83,12.37,0.133,4,-242.59,,-5.71,26.0,,85,1622,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10002331 / Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture / Chairs,,12,12,4,3,1,1,15164.75,,1665.99,10.99,0.133,2,-192.23,,-12.86,21.0,,84,1623,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,"FUR-CH-10004495 / Global Leather and Oak Executive Chair, Black",Furniture / Chairs,,16,16,4,3,1,1,12821.75,,1709.57,13.33,0.175,4,-54.18,,-1.43,29.0,,79,1628,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,FUR-CH-10001215 / Global Troy Executive Leather Low-Back Tilter,Furniture / Chairs,,18,18,3,2,1,1,25950.76,,1903.72,7.34,0.2,2,-100.2,,-7.14,16.67,,68,1639,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10004390 / GBC DocuBind 200 Manual Binding Machine,Office Supplies / Binders,,8,8,3,2,1,1,8419.6,,2104.9,25.0,0.325,2,-673.57,,-66.67,37.5,,61,1646,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-MA-10000488 / Bady BDG101FRU Card Printer,Technology / Machines,,8,8,3,2,1,1,18559.77,,2655.97,14.31,0.2,2,-527.99,,-18.33,29.0,,41,1666,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-ST-10000078 / Tennsco 6- and 18-Compartment Lockers,Office Supplies / Storage,,22,22,4,3,1,1,21850.01,,3150.22,14.42,0.055,6,-95.46,,-2.5,18.0,,31,1676,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003091 / GBC DocuBind TL200 Manual Binding Machine,Office Supplies / Binders,,12,12,4,3,1,1,8645.63,,3185.0,36.84,0.217,2,-103.03,,-76.67,47.0,,30,1677,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,TEC-AC-10003832 / Logitech_P710e Mobile Speakerphone,Technology / Accessories,,26,26,3,2,1,1,19050.74,,3212.97,16.87,0.077,6,-36.05,,-1.25,19.99,,29,1678,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10001359 / GBC DocuBind TL300 Electric Binding System,Office Supplies / Binders,,22,22,3,2,1,1,39646.96,,4467.01,11.27,0.3,8,-8324.07,,-23.67,29.69,,15,1692,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003925 / Fellowes PB300 Plastic Comb Binding Machine,Office Supplies / Binders,,12,12,4,3,1,1,16140.38,,5036.11,31.2,0.233,2,-1024.29,,-165.0,47.0,,12,1695,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
G5,cross_region_sku_consistency,multi_region_product,OFF-BI-10003527 / Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies / Binders,,20,20,4,3,1,1,54906.77,,15506.08,28.24,0.24,4,-6863.35,,-25.0,50.0,,2,1705,Cross-region details: selected multi-region products with mixed signs or large regional margin spreads.
