evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,violation_share_pct,fine_share_pct,avg_fine_per_violation,notes
facility_category_profile,facility_type_category,Dollar store,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY,Food Maintenance,,category_rank_in_facility_type,1.0,14,3,42,0,0,0,3400.0,0.008,0.0054,80.9524,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY,Food Protection,,category_rank_in_facility_type,2.0,11,2,20,2,0,0,2650.0,0.0038,0.0042,132.5,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY,Insect and Rodent Control,,category_rank_in_facility_type,3.0,6,2,6,0,0,0,1000.0,0.0011,0.0016,166.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/LIQUOR STORE,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/LIQUOR STORE,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/TAQUERIA,Food Maintenance,,category_rank_in_facility_type,1.0,10,2,31,0,0,0,2700.0,0.0059,0.0043,87.0968,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/TAQUERIA,Food Protection,,category_rank_in_facility_type,2.0,10,2,21,1,0,0,2400.0,0.004,0.0038,114.2857,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GROCERY/TAQUERIA,Food Equipment and Utensil Sanitation,,category_rank_in_facility_type,3.0,1,1,1,1,0,0,500.0,0.0002,0.0008,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL LIFE,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL LIFE,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,HERBAL LIFE SHOP,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Ice cream,Compliance,,category_rank_in_facility_type,1.0,2,1,3,1,0,0,750.0,0.0006,0.0012,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Ice cream,Food Protection,,category_rank_in_facility_type,2.0,3,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Ice cream,Food Maintenance,,category_rank_in_facility_type,3.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,KITCHEN DEMO,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,KITCHEN DEMO,Personnel,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,MASSAGE BAR,Toilet and Hand Washing Facilities for Staff,,category_rank_in_facility_type,1.0,2,1,2,2,0,0,500.0,0.0004,0.0008,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Mobile frozen dessert vendor,Food Protection,,category_rank_in_facility_type,1.0,1,1,2,1,0,0,600.0,0.0004,0.001,300.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PUBLIC SHCOOL,Food Maintenance,,category_rank_in_facility_type,1.0,6,1,21,0,0,0,2100.0,0.004,0.0034,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PUBLIC SHCOOL,Food Protection,,category_rank_in_facility_type,2.0,4,1,7,0,0,0,700.0,0.0013,0.0011,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,PUBLIC SHCOOL,Food Equipment and Utensil Sanitation,,category_rank_in_facility_type,3.0,2,1,2,2,0,0,1000.0,0.0004,0.0016,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,REST/ROOFTOP,Food Maintenance,,category_rank_in_facility_type,1.0,3,1,5,0,0,0,500.0,0.001,0.0008,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,REST/ROOFTOP,Food Protection,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/BAR,Food Maintenance,,category_rank_in_facility_type,1.0,25,6,64,0,0,0,5900.0,0.0122,0.0094,92.1875,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/BAR,Food Protection,,category_rank_in_facility_type,2.0,21,5,40,7,0,0,6600.0,0.0076,0.0106,165.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,RESTAURANT/BAR,Food Equipment and Utensil Sanitation,,category_rank_in_facility_type,3.0,9,4,9,9,0,0,4500.0,0.0017,0.0072,500.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant(protein shake bar),Food Maintenance,,category_rank_in_facility_type,1.0,8,1,16,0,0,0,1300.0,0.003,0.0021,81.25,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant(protein shake bar),Food Protection,,category_rank_in_facility_type,2.0,5,1,5,0,0,0,550.0,0.001,0.0009,110.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Restaurant(protein shake bar),Personnel,,category_rank_in_facility_type,3.0,3,1,3,0,0,0,750.0,0.0006,0.0012,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,TRUCK,Food Protection,,category_rank_in_facility_type,1.0,4,3,5,4,0,0,2100.0,0.001,0.0034,420.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,TRUCK,Insect and Rodent Control,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern/Bar,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,8,0,0,0,800.0,0.0015,0.0013,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern/Bar,Food Protection,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Tavern/Bar,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,cooking school,Food Protection,,category_rank_in_facility_type,1.0,10,1,14,0,0,0,1250.0,0.0027,0.002,89.2857,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,cooking school,Food Maintenance,,category_rank_in_facility_type,2.0,7,1,10,0,0,0,800.0,0.0019,0.0013,80.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,cooking school,Insect and Rodent Control,,category_rank_in_facility_type,3.0,4,1,4,0,0,0,750.0,0.0008,0.0012,187.5,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,live butcher,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,8,0,0,0,800.0,0.0015,0.0013,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,live butcher,Food Protection,,category_rank_in_facility_type,2.0,2,1,2,0,0,0,200.0,0.0004,0.0003,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ASSISSTED LIVING,Food Maintenance,,category_rank_in_facility_type,1.0,2,1,9,0,0,0,900.0,0.0017,0.0014,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,ASSISSTED LIVING,Food Protection,,category_rank_in_facility_type,2.0,2,1,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BAKERY/RESTAURANT,Food Maintenance,,category_rank_in_facility_type,1.0,1,1,1,0,0,0,100.0,0.0002,0.0002,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BAKERY/RESTAURANT,Insect and Rodent Control,,category_rank_in_facility_type,2.0,1,1,1,0,0,0,250.0,0.0002,0.0004,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BANQUET ROOM,Food Maintenance,,category_rank_in_facility_type,1.0,3,1,5,0,0,0,400.0,0.001,0.0006,80.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BANQUET ROOM,Insect and Rodent Control,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,500.0,0.0008,0.0008,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,BANQUET ROOM,Food Protection,,category_rank_in_facility_type,3.0,2,1,2,2,0,0,500.0,0.0004,0.0008,250.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Banquet Dining,Food Maintenance,,category_rank_in_facility_type,1.0,9,1,12,0,0,0,1100.0,0.0023,0.0018,91.6667,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Banquet Dining,Food Protection,,category_rank_in_facility_type,2.0,3,1,4,0,0,0,400.0,0.0008,0.0006,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,Banquet Dining,Toilet / Hand Washing Facilities For Customers,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE 2-14,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,6,0,0,0,500.0,0.0011,0.0008,83.3333,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE 2-14,Food Protection,,category_rank_in_facility_type,2.0,4,1,6,2,0,0,900.0,0.0011,0.0014,150.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAY CARE 2-14,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 1023,Food Maintenance,,category_rank_in_facility_type,1.0,10,4,18,0,0,0,1700.0,0.0034,0.0027,94.4444,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 1023,Food Protection,,category_rank_in_facility_type,2.0,3,2,3,0,0,0,300.0,0.0006,0.0005,100.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,DAYCARE 1023,Personnel,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION /GROCERY,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,8,0,0,0,400.0,0.0015,0.0006,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION /GROCERY,Food Protection,,category_rank_in_facility_type,2.0,2,1,4,0,0,0,200.0,0.0008,0.0003,50.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION /GROCERY,Insect and Rodent Control,,category_rank_in_facility_type,3.0,2,1,2,0,0,0,250.0,0.0004,0.0004,125.0,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION/STORE GROCERY,Food Maintenance,,category_rank_in_facility_type,1.0,4,1,18,0,0,0,1100.0,0.0034,0.0018,61.1111,Check whether facility-type patterns explain category-level burden.
facility_category_profile,facility_type_category,GAS STATION/STORE GROCERY,Food Protection,,category_rank_in_facility_type,2.0,4,1,8,0,0,0,600.0,0.0015,0.001,75.0,Check whether facility-type patterns explain category-level burden.
